ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Numchildren,TotalNumPurchases,TotalAcceptedCmp,TotalMnt,Age
2109,1990,2nd_Cycle,Single,96843.0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,28,2,1544,31
7530,1950,3rd_Cycle,Single,56551.0,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,2,10,0,138,71
8925,1965,2nd_Cycle,In_Relationships,70053.0,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,1,26,0,1012,56
3009,1962,3rd_Cycle,Single,71670.0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,0,15,4,1766,59
6355,1978,2nd_Cycle,In_Relationships,44359.0,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,2,9,0,45,43
3517,1952,2nd_Cycle,Single,40887.0,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,2,10,1,161,69
1158,1966,2nd_Cycle,Single,48877.0,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,1,8,0,144,55
6203,1947,2nd_Cycle,In_Relationships,74485.0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,26,0,1734,74
7165,1972,2nd_Cycle,In_Relationships,64474.0,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,1,22,0,823,49
3595,1963,2nd_Cycle,In_Relationships,77226.0,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,1,28,0,1138,58
8537,1949,2nd_Cycle,Single,72643.0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,21,2,1429,72
4331,1978,2nd_Cycle,In_Relationships,85738.0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,0,21,2,1371,43
6281,1966,2nd_Cycle,Single,55686.0,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,0,1,16,1,982,55
4338,1983,2nd_Cycle,Single,39062.0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,0,1,5,1,44,38
2452,1971,2nd_Cycle,In_Relationships,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,2,17,1,318,50
9507,1975,2nd_Cycle,In_Relationships,40794.0,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,1,16,0,434,46
8360,1971,2nd_Cycle,In_Relationships,54690.0,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,2,12,0,198,50
10311,1969,2nd_Cycle,In_Relationships,4428.0,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,1,25,0,359,52
5117,1963,2nd_Cycle,In_Relationships,32632.0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,18,0,576,58
4867,1968,3rd_Cycle,Single,38236.0,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,2,11,0,88,53
9289,1979,2nd_Cycle,In_Relationships,36781.0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,1,6,1,63,42
10913,1984,2nd_Cycle,Single,31385.0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8,0,1,4,2,27,37
3032,1984,2nd_Cycle,In_Relationships,24570.0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,1,11,0,193,37
8524,1974,3rd_Cycle,Single,25509.0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,1,9,1,101,47
3334,1951,2nd_Cycle,In_Relationships,94642.0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,21,2,2211,70
4470,1962,2nd_Cycle,In_Relationships,58646.0,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,1,8,0,140,59
1406,1975,2nd_Cycle,Single,53201.0,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,2,22,0,415,46
8619,1957,2nd_Cycle,In_Relationships,21994.0,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,1,4,0,22,64
10821,1978,2nd_Cycle,In_Relationships,57113.0,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,2,16,0,263,43
4552,1991,2nd_Cycle,In_Relationships,51373.0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,12,0,393,30
898,1986,2nd_Cycle,In_Relationships,23477.0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,1,10,0,147,35
9797,1956,2nd_Cycle,In_Relationships,58116.0,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,1,16,0,443,65
10949,1963,3rd_Cycle,Single,72968.0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,19,2,1958,58
8212,1971,2nd_Cycle,In_Relationships,39791.0,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,1,10,0,174,50
6248,1947,2nd_Cycle,Single,91712.0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,27,2,2217,74
10164,1958,2nd_Cycle,Single,94472.0,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,16,2,1691,63
4547,1960,2nd_Cycle,In_Relationships,13672.0,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,2,6,0,25,61
6815,1980,2nd_Cycle,In_Relationships,96547.0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,0,0,21,4,809,41
4122,1975,2nd_Cycle,In_Relationships,79205.0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,16,2,895,46
10841,1975,3rd_Cycle,In_Relationships,56559.0,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,1,18,0,484,46
5370,1973,3rd_Cycle,In_Relationships,32644.0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,0,1,18,1,413,48
176,1980,2nd_Cycle,Single,67506.0,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,1,12,0,331,41
4860,1970,2nd_Cycle,Single,24206.0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,1,5,0,25,51
10757,1967,3rd_Cycle,Single,28420.0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,1,4,0,13,54
4023,1970,2nd_Cycle,In_Relationships,22979.0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,1,10,1,115,51
6679,1966,2nd_Cycle,Single,33279.0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,4,0,16,55
9923,1972,2nd_Cycle,Single,46423.0,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,2,9,0,92,49
7181,1977,2nd_Cycle,In_Relationships,30368.0,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,1,7,0,52,44
3599,1970,2nd_Cycle,In_Relationships,63684.0,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,1,23,0,1464,51
405,1964,2nd_Cycle,Single,41638.0,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,0,1,17,1,441,57
6870,1959,3rd_Cycle,Single,68805.0,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,1,12,0,283,62
832,1966,3rd_Cycle,In_Relationships,65814.0,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,1,23,0,747,55
2002,1958,2nd_Cycle,Single,71964.0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,17,0,1870,63
3657,1986,2nd_Cycle,Single,39146.0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,1,11,0,165,35
500,1977,2nd_Cycle,In_Relationships,96876.0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,0,24,4,1941,44
1951,1981,1st_Cycle,In_Relationships,34445.0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,27,0,839,40
3262,1958,2nd_Cycle,Single,68281.0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,25,1,1655,63
4102,1975,2nd_Cycle,In_Relationships,37284.0,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,2,4,0,23,46
7042,1983,2nd_Cycle,In_Relationships,36790.0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,6,1,66,38
10598,1967,2nd_Cycle,In_Relationships,27943.0,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,2,8,0,37,54
255,1951,2nd_Cycle,Single,22263.0,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,1,2,6,0,21,70
2375,1972,2nd_Cycle,In_Relationships,30261.0,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,3,4,0,22,49
9829,1978,2nd_Cycle,In_Relationships,28587.0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,1,9,0,78,43
6214,1982,2nd_Cycle,In_Relationships,43815.0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,1,6,0,79,39
4954,1956,2nd_Cycle,In_Relationships,48195.0,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,2,17,0,265,65
7861,1952,2nd_Cycle,In_Relationships,77027.0,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,1,19,0,1175,69
4837,1965,3rd_Cycle,In_Relationships,71322.0,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,1,28,0,1305,56
9423,1979,2nd_Cycle,In_Relationships,32765.0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,1,8,0,46,42
4198,1965,2nd_Cycle,In_Relationships,29672.0,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,2,4,0,25,56
153,1953,2nd_Cycle,Single,23272.0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,5,0,46,68
9323,1949,2nd_Cycle,In_Relationships,49912.0,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,0,1,26,2,874,72
10001,1985,2nd_Cycle,In_Relationships,7500.0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,1,10,0,100,36
3945,1947,3rd_Cycle,Single,68117.0,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,0,1,25,2,930,74
3799,1955,2nd_Cycle,In_Relationships,67225.0,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,1,23,0,868,66
8625,1976,2nd_Cycle,In_Relationships,17649.0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,1,9,0,45,45
3491,1975,2nd_Cycle,In_Relationships,55914.0,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,1,29,0,1260,46
983,1984,2nd_Cycle,In_Relationships,40059.0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,0,1,12,1,414,37
9119,1950,2nd_Cycle,In_Relationships,60905.0,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,1,15,0,392,71
4786,1977,2nd_Cycle,In_Relationships,75330.0,2012-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,2,29,0,1109,44
5872,1951,2nd_Cycle,Single,60689.0,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,1,22,0,639,70
6568,1984,2nd_Cycle,In_Relationships,38680.0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,1,6,0,79,37
5628,1982,2nd_Cycle,In_Relationships,61416.0,2013-08-02,25,848,154,323,201,61,78,1,10,3,10,6,0,0,24,1,1665,39
5631,1991,2nd_Cycle,Single,49767.0,2013-02-05,92,202,47,197,55,42,149,1,5,4,8,4,0,0,18,0,692,30
4974,1970,2nd_Cycle,Single,83273.0,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,3,29,0,1392,51
8416,1981,2nd_Cycle,In_Relationships,29009.0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,1,7,0,44,40
5454,1979,2nd_Cycle,In_Relationships,45057.0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,1,6,0,50,42
4095,1971,2nd_Cycle,In_Relationships,37150.0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,1,21,0,467,50
5474,1970,2nd_Cycle,Single,43020.0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,1,12,0,223,51
4268,1959,2nd_Cycle,In_Relationships,53154.0,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,1,9,0,158,62
10701,1973,2nd_Cycle,In_Relationships,65308.0,2013-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,28,2,1211,48
3507,1970,2nd_Cycle,Single,76467.0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,1,14,1,1575,51
2079,1947,2nd_Cycle,In_Relationships,81044.0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,22,0,1208,74
626,1951,2nd_Cycle,In_Relationships,32871.0,2013-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,2,5,0,43,70
4426,1975,2nd_Cycle,Single,55801.0,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,2,21,1,527,46
2591,1959,2nd_Cycle,Single,76320.0,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,1,15,0,932,62
10509,1955,2nd_Cycle,Single,36927.0,2014-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,2,8,0,71,66
6382,1953,2nd_Cycle,In_Relationships,48794.0,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,2,5,0,54,68
6673,1965,2nd_Cycle,Single,23478.0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,7,0,129,56
7441,1973,2nd_Cycle,Single,71128.0,2012-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,1,27,0,1615,48
1071,1976,3rd_Cycle,Single,70179.0,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,1,26,0,1034,45
10061,1950,2nd_Cycle,In_Relationships,59462.0,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,1,25,0,1088,71
7187,1969,2nd_Cycle,In_Relationships,51111.0,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,2,25,0,721,52
8775,1969,2nd_Cycle,In_Relationships,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,1,10,0,137,52
1612,1981,3rd_Cycle,Single,55185.0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,1,8,0,47,40
2345,1982,3rd_Cycle,In_Relationships,70038.0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,17,0,1244,39
322,1978,2nd_Cycle,In_Relationships,42554.0,2013-12-01,93,29,1,11,0,0,0,2,2,0,3,4,0,2,7,0,41,43
10897,1974,2nd_Cycle,In_Relationships,67445.0,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,1,32,0,1174,47
123,1951,2nd_Cycle,Single,67046.0,2013-06-01,92,544,35,133,23,151,107,2,4,5,4,2,0,1,15,0,993,70
6103,1948,2nd_Cycle,In_Relationships,42192.0,2013-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0,7,0,100,73
7899,1952,3rd_Cycle,In_Relationships,77610.0,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,1,17,0,1680,69
10500,1984,2nd_Cycle,In_Relationships,31761.0,2014-05-04,96,19,1,20,16,14,28,2,3,0,4,5,0,1,9,0,98,37
1655,1979,2nd_Cycle,In_Relationships,34350.0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,1,5,0,48,42
2406,1949,2nd_Cycle,In_Relationships,54591.0,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,1,19,0,519,72
2712,1956,2nd_Cycle,In_Relationships,71866.0,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,1,20,0,715,65
5517,1969,2nd_Cycle,In_Relationships,25293.0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,1,5,0,37,52
10643,1987,3rd_Cycle,Single,42000.0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,0,20,1,653,34
2254,1983,2nd_Cycle,In_Relationships,69520.0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,21,0,1455,38
10281,1970,2nd_Cycle,Single,64713.0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,0,1,19,1,602,51
6958,1977,2nd_Cycle,In_Relationships,27889.0,2013-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,1,5,0,26,44
954,1960,1st_Cycle,Single,22123.0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,7,0,102,61
5079,1971,2nd_Cycle,In_Relationships,51111.0,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,2,10,0,97,50
10339,1954,2nd_Cycle,In_Relationships,51111.0,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,1,11,0,207,67
4643,1973,2nd_Cycle,In_Relationships,27803.0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,1,9,0,176,48
3117,1955,2nd_Cycle,Single,51111.0,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,1,15,0,450,66
6497,1960,2nd_Cycle,In_Relationships,51651.0,2012-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,1,17,0,433,61
5396,1988,2nd_Cycle,In_Relationships,68487.0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,30,0,1366,33
5250,1943,2nd_Cycle,Single,51111.0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,22,2,1564,78
1052,1969,2nd_Cycle,In_Relationships,56796.0,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,1,27,0,1001,52
2802,1992,2nd_Cycle,In_Relationships,87000.0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,18,0,961,29
6343,1959,2nd_Cycle,In_Relationships,79823.0,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,23,1,1518,62
6507,1980,2nd_Cycle,Single,30828.0,2013-04-10,16,16,11,15,2,0,12,2,1,1,4,3,0,1,8,0,56,41
7901,1971,2nd_Cycle,In_Relationships,34109.0,2013-06-11,39,9,1,5,2,1,4,1,0,0,3,4,0,1,4,0,22,50
4865,1974,2nd_Cycle,Single,53367.0,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,2,21,1,400,47
2686,1969,1st_Cycle,In_Relationships,22390.0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,4,0,26,52
3107,1976,2nd_Cycle,In_Relationships,71322.0,2014-02-05,31,121,24,124,24,15,42,1,4,1,7,2,0,1,13,0,350,45
7734,1993,2nd_Cycle,Single,79244.0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,22,3,1216,28
1146,1949,2nd_Cycle,In_Relationships,49912.0,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,0,1,26,2,874,72
11031,1950,3rd_Cycle,In_Relationships,48699.0,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,2,5,0,40,71
7428,1975,2nd_Cycle,In_Relationships,80144.0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,19,0,1367,46
975,1956,2nd_Cycle,Single,54252.0,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,2,15,0,264,65
1103,1976,2nd_Cycle,In_Relationships,81929.0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,20,3,2053,45
3422,1975,2nd_Cycle,In_Relationships,76068.0,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,10,2,1376,46
1055,1976,2nd_Cycle,In_Relationships,53204.0,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,2,5,0,45,45
6544,1949,3rd_Cycle,In_Relationships,67911.0,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,1,27,0,976,72
1241,1984,2nd_Cycle,In_Relationships,14796.0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,1,6,1,51,37
2909,1974,3rd_Cycle,In_Relationships,78128.0,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,20,2,1264,47
5802,1972,1st_Cycle,In_Relationships,14188.0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,7,0,75,49
1407,1986,1st_Cycle,In_Relationships,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,1,7,0,57,35
6183,1962,2nd_Cycle,In_Relationships,58646.0,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,1,8,0,140,59
340,1970,2nd_Cycle,Single,72967.0,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,0,1,19,2,497,51
5991,1949,2nd_Cycle,In_Relationships,48150.0,2013-08-06,24,173,2,39,3,2,47,3,5,1,4,7,0,1,13,0,266,72
3104,1961,2nd_Cycle,Single,82332.0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,21,2,2006,60
9729,1955,2nd_Cycle,Single,58275.0,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,2,23,0,615,66
1008,1981,3rd_Cycle,In_Relationships,44953.0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,0,0,24,1,1021,40
11091,1953,2nd_Cycle,In_Relationships,34587.0,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,2,6,0,22,68
3969,1974,2nd_Cycle,In_Relationships,43018.0,2013-01-11,46,35,4,17,7,6,64,1,2,2,2,5,0,1,7,0,133,47
1916,1954,2nd_Cycle,In_Relationships,45736.0,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,1,19,0,437,67
9907,1969,2nd_Cycle,In_Relationships,66476.0,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,1,26,0,1013,52
87,1981,2nd_Cycle,In_Relationships,27733.0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,1,7,0,57,40
8659,1952,3rd_Cycle,In_Relationships,69805.0,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2,0,1,27,0,1038,69
6262,1962,2nd_Cycle,Single,72217.0,2013-10-04,93,816,42,450,55,56,154,1,3,10,8,2,0,0,22,0,1573,59
6147,1971,2nd_Cycle,Single,25818.0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7,0,1,4,0,28,50
8832,1976,2nd_Cycle,In_Relationships,37509.0,2012-12-09,24,37,5,56,12,8,5,2,3,0,4,7,0,1,9,0,123,45
10067,1976,2nd_Cycle,In_Relationships,25176.0,2013-10-08,79,4,0,4,0,0,5,1,1,0,2,7,0,2,4,0,13,45
7532,1980,2nd_Cycle,In_Relationships,43586.0,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,1,10,0,132,41
4915,1956,2nd_Cycle,In_Relationships,53230.0,2012-03-08,86,176,72,98,136,21,229,4,5,2,12,5,0,1,23,0,732,65
2115,1957,2nd_Cycle,In_Relationships,50116.0,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5,0,2,7,1,66,64
2088,1972,2nd_Cycle,In_Relationships,84906.0,2013-04-10,98,997,15,414,99,30,76,1,5,6,12,2,0,0,24,3,1631,49
2493,1966,2nd_Cycle,In_Relationships,61286.0,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,1,18,0,608,55
6292,1986,3rd_Cycle,In_Relationships,82333.0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,18,2,1822,35
1631,1965,3rd_Cycle,In_Relationships,65220.0,2012-03-09,3,890,63,292,0,25,12,4,8,4,7,6,0,0,23,1,1282,56
10104,1974,2nd_Cycle,In_Relationships,33590.0,2013-03-11,65,4,0,2,0,0,2,1,1,0,2,7,0,3,4,0,8,47
3006,1976,2nd_Cycle,Single,30992.0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,1,5,0,43,45
3919,1976,2nd_Cycle,Single,72309.0,2013-11-03,64,960,0,883,50,38,0,1,5,6,8,3,0,0,20,2,1931,45
11181,1949,3rd_Cycle,In_Relationships,156924.0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,8,72
642,1980,1st_Cycle,In_Relationships,16005.0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,1,8,0,103,41
4369,1957,2nd_Cycle,Single,65487.0,2014-10-01,48,240,67,500,199,0,163,3,3,5,6,2,0,0,17,0,1169,64
10127,1965,2nd_Cycle,In_Relationships,58692.0,2014-06-04,21,301,11,61,4,7,11,1,8,2,4,7,0,1,15,0,395,56
271,1969,2nd_Cycle,Single,40590.0,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,2,15,1,258,52
4973,1970,2nd_Cycle,Single,20587.0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,1,5,0,25,51
2948,1954,2nd_Cycle,Single,62637.0,2014-01-03,76,104,12,48,4,12,5,1,2,2,5,2,0,1,10,0,185,67
2715,1966,2nd_Cycle,Single,29435.0,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,0,2,11,1,180,55
10432,1974,2nd_Cycle,Single,19346.0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8,0,1,5,0,22,47
9216,1971,2nd_Cycle,In_Relationships,35788.0,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6,0,2,7,0,44,50
7124,1968,2nd_Cycle,Single,36997.0,2013-01-02,72,43,4,12,8,0,27,5,2,1,4,5,0,2,12,0,94,53
9727,1957,2nd_Cycle,In_Relationships,23539.0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,7,0,81,64
5136,1973,2nd_Cycle,Single,65333.0,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6,0,1,28,2,798,48
9790,1957,2nd_Cycle,Single,78499.0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,0,0,19,2,1334,64
1818,1971,3rd_Cycle,In_Relationships,29732.0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,1,5,0,38,50
1100,1960,2nd_Cycle,In_Relationships,41275.0,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,3,11,0,61,61
7873,1973,3rd_Cycle,In_Relationships,63516.0,2013-06-07,30,141,11,114,15,14,5,4,4,1,7,5,0,2,16,0,300,48
10609,1962,3rd_Cycle,In_Relationships,42769.0,2013-12-10,15,71,0,13,3,1,0,2,1,1,4,4,0,1,8,0,88,59
6950,1958,2nd_Cycle,In_Relationships,49572.0,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7,0,2,7,0,54,63
7233,1972,2nd_Cycle,In_Relationships,69209.0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,16,1,1782,49
9481,1976,2nd_Cycle,In_Relationships,17148.0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,1,11,0,68,45
7699,1969,2nd_Cycle,Single,40590.0,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,2,15,1,258,52
2711,1976,2nd_Cycle,In_Relationships,30560.0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,1,5,0,31,45
8933,1983,2nd_Cycle,In_Relationships,32146.0,2014-12-05,16,26,3,23,4,7,3,2,2,0,4,6,0,1,8,0,66,38
8726,1964,2nd_Cycle,Single,41713.0,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,2,13,0,174,57
1515,1975,2nd_Cycle,In_Relationships,34176.0,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,1,5,0,28,46
